Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL-1,QPL-2,QPL-3,QPL-4
2018,12,31,1.62281000,1.62694000,1.61618000,1.62401000,75964,1.00018476,1.63180579,1.65012641,1.67288033,1.69842797,1.55285271,1.57656734,1.59830693,1.61625145
2018,12,28,1.62420000,1.62688000,1.62024000,1.62473000,89186,1.00044335,1.63252925,1.65085799,1.67362199,1.69918096,1.55354117,1.57726630,1.59901554,1.61696801
2018,12,27,1.60587000,1.63150000,1.60475000,1.62532000,52953,1.00036314,1.63312208,1.65145748,1.67422975,1.69979800,1.55410532,1.57783907,1.59959620,1.61755520
2018,12,26,1.61527000,1.62275000,1.60507000,1.60585000,60420,0.98802082,1.61355862,1.63167437,1.65417385,1.67943581,1.53548841,1.55893785,1.58043435,1.59817821
2018,12,24,1.61427000,1.62038000,1.61053000,1.61862000,104515,1.00795217,1.62638992,1.64464973,1.66732813,1.69279098,1.54769888,1.57133480,1.59300224,1.61088720
2018,12,21,1.60951000,1.61542000,1.60244000,1.61529000,121904,0.99794269,1.62304393,1.64126618,1.66389792,1.68930839,1.54451479,1.56810208,1.58972494,1.60757311
2018,12,20,1.60009000,1.61424000,1.59728000,1.60953000,106389,0.99643408,1.61725628,1.63541355,1.65796459,1.68328444,1.53900717,1.56251034,1.58405611,1.60184063
2018,12,19,1.58163000,1.60372000,1.58061000,1.60016000,99056,0.99417842,1.60784130,1.62589287,1.64831262,1.67348508,1.53004772,1.55341407,1.57483441,1.59251540
2018,12,18,1.58000000,1.58549000,1.57656000,1.58180000,74254,0.98852615,1.58939317,1.60723761,1.62940013,1.65428375,1.51249218,1.53559043,1.55676499,1.57424311
2018,12,17,1.57421000,1.58225000,1.57421000,1.58050000,94729,0.99917815,1.58808693,1.60591671,1.62806101,1.65292418,1.51124914,1.53432841,1.55548556,1.57294932
2018,12,14,1.57137000,1.58225000,1.57101000,1.57517000,91363,0.99662765,1.58273134,1.60050099,1.62257062,1.64734994,1.50615268,1.52915411,1.55023992,1.56764478
2018,12,13,1.57399000,1.57649000,1.56728000,1.57142000,100072,0.99761930,1.57896334,1.59669069,1.61870777,1.64342811,1.50256699,1.52551366,1.54654927,1.56391270
2018,12,12,1.56990000,1.57630000,1.56726000,1.57418000,101112,1.00175637,1.58173659,1.59949507,1.62155082,1.64631458,1.50520606,1.52819303,1.54926559,1.56665951
2018,12,11,1.57910000,1.58177000,1.56994000,1.57057000,104747,0.99770674,1.57810926,1.59582702,1.61783219,1.64253916,1.50175423,1.52468849,1.54571272,1.56306676
2018,12,10,1.58461000,1.58848000,1.57899000,1.57904000,104249,1.00539295,1.58661992,1.60443323,1.62655707,1.65139728,1.50985311,1.53291106,1.55404867,1.57149629
2018,12,7,1.57129000,1.58452000,1.57093000,1.58322000,119989,1.00264718,1.59081998,1.60868045,1.63086286,1.65576882,1.51384996,1.53696895,1.55816251,1.57565632
2018,12,6,1.56036000,1.57853000,1.55967000,1.57270000,76299,0.99335531,1.58024948,1.59799127,1.62002629,1.64476676,1.50379090,1.52675627,1.54780901,1.56518658
2018,12,5,1.54544000,1.56249000,1.54218000,1.56019000,102714,0.99204553,1.56767943,1.58528009,1.60713983,1.63168351,1.49182904,1.51461173,1.53549701,1.55273635
2018,12,4,1.54268000,1.54664000,1.54034000,1.54523000,90235,0.99041142,1.55264762,1.57007951,1.59172965,1.61603799,1.47752452,1.50008876,1.52077378,1.53784782
2018,12,3,1.53777000,1.54420000,1.53463000,1.54280000,84643,0.99842742,1.55020595,1.56761044,1.58922652,1.61349663,1.47520099,1.49772975,1.51838224,1.53542943
2018,11,30,1.55638000,1.55804000,1.54684000,1.54734000,90768,1.00294270,1.55476775,1.57222345,1.59390314,1.61824467,1.47954207,1.50213712,1.52285038,1.53994774
2018,11,29,1.55557000,1.55896000,1.55057000,1.55640000,87316,1.00585521,1.56387124,1.58142914,1.60323578,1.62771984,1.48820510,1.51093245,1.53176699,1.54896445
2018,11,28,1.56204000,1.56332000,1.55182000,1.55557000,91955,0.99946672,1.56303725,1.58058580,1.60238080,1.62685180,1.48741147,1.51012669,1.53095013,1.54813842
2018,11,27,1.56862000,1.57048000,1.55956000,1.56203000,80887,1.00415282,1.56952826,1.58714968,1.60903520,1.63360782,1.49358842,1.51639797,1.53730789,1.55456756
2018,11,26,1.56756000,1.57004000,1.56334000,1.56865000,70171,1.00423807,1.57618004,1.59387614,1.61585441,1.64053117,1.49991836,1.52282458,1.54382311,1.56115593
2018,11,23,1.57109000,1.57553000,1.56441000,1.56599000,57673,0.99830427,1.57350727,1.59117336,1.61311437,1.63774928,1.49737491,1.52024229,1.54120521,1.55850864
2018,11,22,1.56715000,1.57574000,1.56659000,1.57152000,85553,1.00353131,1.57906382,1.59679229,1.61881078,1.64353269,1.50266261,1.52561074,1.54664769,1.56401222
2018,11,21,1.57596000,1.57814000,1.56629000,1.56715000,96012,0.99721925,1.57467284,1.59235202,1.61430927,1.63896244,1.49848408,1.52136840,1.54234685,1.55966310
2018,11,20,1.56983000,1.57711000,1.56699000,1.57596000,85418,1.00562167,1.58352513,1.60130370,1.62338439,1.64817614,1.50690806,1.52992103,1.55101742,1.56843101
2018,11,19,1.56124000,1.57226000,1.55774000,1.56990000,96317,0.99615472,1.57743604,1.59514624,1.61714203,1.64183845,1.50111359,1.52403807,1.54505333,1.56239996
2018,11,16,1.55651000,1.56430000,1.55533000,1.55634000,110892,0.99136251,1.56381095,1.58136818,1.60317398,1.62765709,1.48814773,1.51087420,1.53170794,1.54890474
2018,11,15,1.56282000,1.56498000,1.55191000,1.55651000,109606,1.00010923,1.56398177,1.58154091,1.60334909,1.62783488,1.48831028,1.51103923,1.53187525,1.54907393
2018,11,14,1.56369000,1.56933000,1.56295000,1.56296000,106716,1.00414389,1.57046273,1.58809464,1.60999319,1.63458044,1.49447767,1.51730081,1.53822317,1.55549311
2018,11,13,1.56327000,1.56661000,1.55747000,1.56384000,93094,1.00056303,1.57134695,1.58898879,1.61089967,1.63550076,1.49531911,1.51815510,1.53908924,1.55636891
2018,11,12,1.56710000,1.56881000,1.56137000,1.56332000,101194,0.99966749,1.57082446,1.58846043,1.61036402,1.63495693,1.49482189,1.51765029,1.53857747,1.55585139
2018,11,9,1.56575000,1.56964000,1.56353000,1.56830000,101644,1.00318553,1.57582836,1.59352051,1.61549388,1.64016514,1.49958369,1.52248481,1.54347865,1.56080760
2018,11,8,1.57012000,1.57335000,1.56325000,1.56575000,109026,0.99837404,1.57326612,1.59092950,1.61286715,1.63749829,1.49714542,1.52000930,1.54096901,1.55826979
2018,11,7,1.57641000,1.58265000,1.57015000,1.57017000,89278,1.00282293,1.57770734,1.59542058,1.61742015,1.64212083,1.50137176,1.52430018,1.54531905,1.56266867
2018,11,6,1.58166000,1.58316000,1.57546000,1.57663000,87943,1.00411420,1.58419835,1.60198447,1.62407455,1.64887685,1.50754871,1.53057146,1.55167681,1.56909781
2018,11,5,1.58275000,1.58517000,1.57941000,1.58170000,104551,1.00321572,1.58929269,1.60713600,1.62929712,1.65417917,1.51239656,1.53549335,1.55666657,1.57414359
2018,11,2,1.58291000,1.58536000,1.57423000,1.58208000,104023,1.00024025,1.58967451,1.60752211,1.62968855,1.65457659,1.51275991,1.53586225,1.55704056,1.57452177
