Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL-1,QPL-2,QPL-3,QPL-4
2019,2,14,1.81139000,1.81410000,1.79904000,1.80072000,96508,0.99759565,1.80314658,1.80884579,1.81592043,1.82386242,1.77787123,1.78564681,1.79263072,1.79829669
2019,2,13,1.81688000,1.82009000,1.80821000,1.81138000,88837,1.00591985,1.81382094,1.81955389,1.82667041,1.83465942,1.78839597,1.79621758,1.80324283,1.80894234
2019,2,12,1.82052000,1.82341000,1.81267000,1.81687000,92720,1.00303084,1.81931834,1.82506866,1.83220676,1.84021997,1.79381631,1.80166162,1.80870817,1.81442496
2019,2,11,1.82369000,1.82588000,1.81860000,1.82050000,87028,1.00199794,1.82295323,1.82871504,1.83586740,1.84389663,1.79740025,1.80526124,1.81232186,1.81805007
2019,2,8,1.82310000,1.83432000,1.82179000,1.82525000,96050,1.00260917,1.82770963,1.83348648,1.84065749,1.84870767,1.80208998,1.80997148,1.81705052,1.82279368
2019,2,7,1.81953000,1.82944000,1.80867000,1.82322000,95946,0.99888782,1.82567690,1.83144732,1.83861036,1.84665158,1.80008573,1.80795847,1.81502964,1.82076641
2019,2,6,1.78914000,1.82016000,1.78819000,1.81946000,88355,0.99793771,1.82191183,1.82767035,1.83481862,1.84284326,1.79637344,1.80422994,1.81128653,1.81701147
2019,2,5,1.80373000,1.81221000,1.78680000,1.78936000,82997,0.98345663,1.79177127,1.79743452,1.80446454,1.81235642,1.76665537,1.77438190,1.78132175,1.78695198
2019,2,4,1.80171000,1.81594000,1.80153000,1.80372000,96572,1.00802522,1.80615062,1.81185932,1.81894575,1.82690097,1.78083316,1.78862170,1.79561724,1.80129265
2019,2,1,1.80079000,1.81047000,1.79364000,1.80426000,104591,1.00029938,1.80669135,1.81240176,1.81949031,1.82744791,1.78136631,1.78915718,1.79615481,1.80183192
2019,1,31,1.80955000,1.81054000,1.79987000,1.80117000,108400,0.99828739,1.80359718,1.80929782,1.81637423,1.82431820,1.77831552,1.78609304,1.79307870,1.79874608
2019,1,30,1.82545000,1.82929000,1.80377000,1.80952000,107421,1.00463588,1.81195844,1.81768550,1.82479471,1.83277551,1.78655957,1.79437315,1.80139118,1.80708485
2019,1,29,1.83500000,1.84421000,1.82563000,1.82590000,96974,1.00905212,1.82836051,1.83413941,1.84131298,1.84936603,1.80273173,1.81061604,1.81769760,1.82344280
2019,1,28,1.83729000,1.84085000,1.83062000,1.83551000,88836,1.00526316,1.83798346,1.84379278,1.85100410,1.85909953,1.81221979,1.82014559,1.82726443,1.83303987
2019,1,25,1.84116000,1.85218000,1.83243000,1.83788000,85682,1.00129119,1.84035665,1.84617347,1.85339411,1.86149999,1.81455972,1.82249576,1.82962378,1.83540668
2019,1,24,1.82943000,1.84327000,1.82581000,1.84115000,98443,1.00177922,1.84363106,1.84945823,1.85669171,1.86481201,1.81778823,1.82573838,1.83287910,1.83867228
2019,1,23,1.81835000,1.83458000,1.81336000,1.82943000,95928,0.99363441,1.83189527,1.83768534,1.84487278,1.85294139,1.80621694,1.81411649,1.82121174,1.82696805
2019,1,22,1.80073000,1.82126000,1.80009000,1.81834000,82412,0.99393800,1.82079032,1.82654530,1.83368916,1.84170887,1.79526765,1.80311932,1.81017156,1.81589298
2019,1,21,1.79598000,1.80436000,1.79147000,1.80073000,90605,0.99031534,1.80315659,1.80885583,1.81593051,1.82387255,1.77788110,1.78565673,1.79264067,1.79830668
2019,1,18,1.80515000,1.80704000,1.79156000,1.79612000,102351,0.99743993,1.79854038,1.80422503,1.81128160,1.81920330,1.77332960,1.78108531,1.78805138,1.79370288
